
[!] Lettura batch da file: trace_results_app09c_20260318_214345/trace_colonne.txt

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
2382.804655     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 953.988000 ms)
2382.804769     | [DISPATCH] Task Activity_1 prende la CPU
2382.804795     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 954.014000 ms)
2382.804909     | [DISPATCH] Task Activity_1 prende la CPU
2382.806261     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 955.366000 ms)
2382.806373     | [DISPATCH] Task Activity_1 prende la CPU
2382.821338     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 970.331000 ms)
2382.821352     | [DISPATCH] Task Activity_1 prende la CPU
2382.863227     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1012.206000 ms)
2382.863300     | [DISPATCH] Task Activity_1 prende la CPU
2382.864228     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1013.134000 ms)
2382.864265     | [DISPATCH] Task Activity_1 prende la CPU
2382.875414     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1024.283000 ms)
2382.875453     | [DISPATCH] Task Activity_1 prende la CPU
2382.876045     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1024.875000 ms)
2382.876078     | [DISPATCH] Task Activity_1 prende la CPU
2382.942674     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1091.471000 ms)
2382.942710     | [DISPATCH] Task Activity_1 prende la CPU
2383.013284     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1162.045000 ms)
2383.013312     | [DISPATCH] Task Activity_1 prende la CPU
2383.050661     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1199.394000 ms)
2383.050700     | [DISPATCH] Task Activity_1 prende la CPU
2383.053546     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1202.240000 ms)
2383.053583     | [DISPATCH] Task Activity_1 prende la CPU
2383.054637     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1203.294000 ms)
2383.054713     | [DISPATCH] Task Activity_1 prende la CPU
2383.054896     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1203.477000 ms)
2383.054928     | [DISPATCH] Task Activity_1 prende la CPU
2383.054947     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1203.496000 ms)
2383.054974     | [DISPATCH] Task Activity_1 prende la CPU
2383.055260     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1203.782000 ms)
2383.055303     | [DISPATCH] Task Activity_1 prende la CPU
2383.060247     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1208.726000 ms)
2383.060291     | [DISPATCH] Task Activity_1 prende la CPU
2383.060339     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1208.774000 ms)
2383.060368     | [DISPATCH] Task Activity_1 prende la CPU
2383.061425     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1209.831000 ms)
2383.061461     | [DISPATCH] Task Activity_1 prende la CPU
2383.061872     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1210.242000 ms)
2383.061910     | [DISPATCH] Task Activity_1 prende la CPU
2383.074898     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1223.230000 ms)
2383.074951     | [DISPATCH] Task Activity_1 prende la CPU
2383.075025     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1223.304000 ms)
2383.075063     | [DISPATCH] Task Activity_1 prende la CPU
2383.075133     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1223.374000 ms)
2383.075226     | [DISPATCH] Task Activity_1 prende la CPU
2383.075339     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1223.487000 ms)
2383.075369     | [DISPATCH] Task Activity_1 prende la CPU
2383.075706     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1223.824000 ms)
2383.075750     | [DISPATCH] Task Activity_1 prende la CPU
2383.075803     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1223.877000 ms)
2383.075833     | [DISPATCH] Task Activity_1 prende la CPU
2383.076236     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1224.280000 ms)
2383.076280     | [DISPATCH] Task Activity_1 prende la CPU
2383.081132     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1229.132000 ms)
2383.081179     | [DISPATCH] Task Activity_1 prende la CPU
2383.081185     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1229.138000 ms)
2383.081212     | [DISPATCH] Task Activity_1 prende la CPU
2383.081232     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1229.158000 ms)
2383.081264     | [DISPATCH] Task Activity_1 prende la CPU
2383.081519     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1229.413000 ms)
2383.081556     | [DISPATCH] Task Activity_1 prende la CPU
2383.084132     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1231.989000 ms)
2383.084182     | [DISPATCH] Task Activity_1 prende la CPU
2383.084549     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1232.356000 ms)
2383.084595     | [DISPATCH] Task Activity_1 prende la CPU
2383.087234     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1234.995000 ms)
2383.087310     | [DISPATCH] Task Activity_1 prende la CPU
2383.087332     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1235.017000 ms)
2383.087358     | [DISPATCH] Task Activity_1 prende la CPU
2383.087505     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1235.164000 ms)
2383.087559     | [DISPATCH] Task Activity_1 prende la CPU
2383.087578     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1235.183000 ms)
2383.087608     | [DISPATCH] Task Activity_1 prende la CPU
2383.087672     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1235.247000 ms)
2383.087709     | [DISPATCH] Task Activity_1 prende la CPU
2383.087869     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1235.407000 ms)
2383.087966     | [DISPATCH] Task Activity_1 prende la CPU
2383.087972     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1235.413000 ms)
2383.088003     | [DISPATCH] Task Activity_1 prende la CPU
2383.088564     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1235.974000 ms)
2383.088597     | [DISPATCH] Task Activity_1 prende la CPU
2383.088617     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1235.994000 ms)
2383.088650     | [DISPATCH] Task Activity_1 prende la CPU
2383.088802     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.146000 ms)
2383.088839     | [DISPATCH] Task Activity_1 prende la CPU
2383.089178     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.485000 ms)
2383.089217     | [DISPATCH] Task Activity_1 prende la CPU
2383.089377     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.645000 ms)
2383.089436     | [DISPATCH] Task Activity_1 prende la CPU
2383.089453     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.662000 ms)
2383.089478     | [DISPATCH] Task Activity_1 prende la CPU
2383.089482     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.666000 ms)
2383.089554     | [DISPATCH] Task Activity_1 prende la CPU
2383.089567     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.679000 ms)
2383.089598     | [DISPATCH] Task Activity_1 prende la CPU
2383.089695     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.776000 ms)
2383.089732     | [DISPATCH] Task Activity_1 prende la CPU
2383.089898     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.942000 ms)
2383.089947     | [DISPATCH] Task Activity_1 prende la CPU
2383.089971     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1236.966000 ms)
2383.089997     | [DISPATCH] Task Activity_1 prende la CPU
2383.090667     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1237.636000 ms)
2383.090698     | [DISPATCH] Task Activity_1 prende la CPU
2383.090719     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1237.657000 ms)
2383.090746     | [DISPATCH] Task Activity_1 prende la CPU
2383.090811     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1237.722000 ms)
2383.090843     | [DISPATCH] Task Activity_1 prende la CPU
2383.113684     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1260.563000 ms)
2383.113725     | [DISPATCH] Task Activity_1 prende la CPU
2383.117259     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1264.097000 ms)
2383.117270     | [DISPATCH] Task Activity_1 prende la CPU
2383.121530     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1268.357000 ms)
2383.121566     | [DISPATCH] Task Activity_1 prende la CPU
2383.121818     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1268.609000 ms)
2383.121855     | [DISPATCH] Task Activity_1 prende la CPU
2383.121930     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1268.684000 ms)
2383.122021     | [DISPATCH] Task Activity_1 prende la CPU
2383.122080     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1268.743000 ms)
2383.122109     | [DISPATCH] Task Activity_1 prende la CPU
2383.122127     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1268.761000 ms)
2383.122154     | [DISPATCH] Task Activity_1 prende la CPU
2383.122637     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1269.244000 ms)
2383.122681     | [DISPATCH] Task Activity_1 prende la CPU
2383.123256     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1269.819000 ms)
2383.123305     | [DISPATCH] Task Activity_1 prende la CPU
2383.123475     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1269.989000 ms)
2383.123573     | [DISPATCH] Task Activity_1 prende la CPU
2383.123827     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1270.243000 ms)
2383.123864     | [DISPATCH] Task Activity_1 prende la CPU
2383.128520     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1274.899000 ms)
2383.128566     | [DISPATCH] Task Activity_1 prende la CPU
2383.132753     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1279.086000 ms)
2383.132797     | [DISPATCH] Task Activity_1 prende la CPU
2383.134978     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1281.267000 ms)
2383.135023     | [DISPATCH] Task Activity_1 prende la CPU
2383.141248     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1287.492000 ms)
2383.141257     | [DISPATCH] Task Activity_1 prende la CPU
2383.164289     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1310.524000 ms)
2383.164321     | [DISPATCH] Task Activity_1 prende la CPU
2383.170426     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1316.629000 ms)
2383.170479     | [DISPATCH] Task Activity_1 prende la CPU
2383.173548     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1319.698000 ms)
2383.173589     | [DISPATCH] Task Activity_1 prende la CPU
2383.218792     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1364.901000 ms)
2383.218877     | [DISPATCH] Task Activity_1 prende la CPU
2383.219042     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1365.066000 ms)
2383.219074     | [DISPATCH] Task Activity_1 prende la CPU
2383.229771     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1375.763000 ms)
2383.229886     | [DISPATCH] Task Activity_1 prende la CPU
2383.229928     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1375.805000 ms)
2383.230040     | [DISPATCH] Task Activity_1 prende la CPU
2383.231741     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1377.506000 ms)
2383.231843     | [DISPATCH] Task Activity_1 prende la CPU
2383.233557     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1379.220000 ms)
2383.233594     | [DISPATCH] Task Activity_1 prende la CPU
2383.240918     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1386.544000 ms)
2383.240990     | [DISPATCH] Task Activity_1 prende la CPU
2383.253631     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1399.185000 ms)
2383.253689     | [DISPATCH] Task Activity_1 prende la CPU
2383.253913     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1399.409000 ms)
2383.253936     | [DISPATCH] Task Activity_1 prende la CPU
2383.254269     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1399.742000 ms)
2383.254306     | [DISPATCH] Task Activity_1 prende la CPU
2383.256472     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1401.908000 ms)
2383.256535     | [DISPATCH] Task Activity_1 prende la CPU
2383.256647     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1402.020000 ms)
2383.256680     | [DISPATCH] Task Activity_1 prende la CPU
2383.256695     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1402.035000 ms)
2383.256723     | [DISPATCH] Task Activity_1 prende la CPU
2383.257031     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1402.343000 ms)
2383.257068     | [DISPATCH] Task Activity_1 prende la CPU
2383.261643     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1406.918000 ms)
2383.261691     | [DISPATCH] Task Activity_1 prende la CPU
2383.261824     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1407.051000 ms)
2383.261885     | [DISPATCH] Task Activity_1 prende la CPU
2383.261907     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1407.073000 ms)
2383.261937     | [DISPATCH] Task Activity_1 prende la CPU
2383.262837     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1407.973000 ms)
2383.262874     | [DISPATCH] Task Activity_1 prende la CPU
2383.265939     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1411.038000 ms)
2383.265986     | [DISPATCH] Task Activity_1 prende la CPU
2383.266134     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1411.186000 ms)
2383.266194     | [DISPATCH] Task Activity_1 prende la CPU
2383.266248     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1411.240000 ms)
2383.266282     | [DISPATCH] Task Activity_1 prende la CPU
2383.269218     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1414.176000 ms)
2383.269243     | [DISPATCH] Task Activity_1 prende la CPU
2383.272803     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1417.736000 ms)
2383.272858     | [DISPATCH] Task Activity_1 prende la CPU
2383.293551     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1438.429000 ms)
2383.293587     | [DISPATCH] Task Activity_1 prende la CPU
2383.333198     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1478.040000 ms)
2383.333223     | [DISPATCH] Task Activity_1 prende la CPU
2383.375208     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1520.025000 ms)
2383.375260     | [DISPATCH] Task Activity_1 prende la CPU
2383.477627     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1622.392000 ms)
2383.477703     | [DISPATCH] Task Activity_1 prende la CPU
2383.574276     | [SLEEP]    Task Activity_1 ha TERMINATO l'esecuzione! Costo: 1718.965000 ms
2383.580131     | [DISPATCH] Task Activity_2 prende la CPU
2383.585139     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 5.008000 ms)
2383.585165     | [DISPATCH] Task Activity_2 prende la CPU
2383.653122     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 72.965000 ms)
2383.653132     | [DISPATCH] Task Activity_2 prende la CPU
2383.682417     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 102.250000 ms)
2383.682470     | [DISPATCH] Task Activity_2 prende la CPU
2383.782843     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 202.623000 ms)
2383.782877     | [DISPATCH] Task Activity_2 prende la CPU
2383.784827     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 204.573000 ms)
2383.784871     | [DISPATCH] Task Activity_2 prende la CPU
2383.795681     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 215.383000 ms)
2383.795794     | [DISPATCH] Task Activity_2 prende la CPU
2383.797170     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 216.759000 ms)
2383.797282     | [DISPATCH] Task Activity_2 prende la CPU
2383.797419     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 216.896000 ms)
2383.797535     | [DISPATCH] Task Activity_2 prende la CPU
2383.797578     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 216.939000 ms)
2383.797704     | [DISPATCH] Task Activity_2 prende la CPU
2383.797762     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 216.997000 ms)
2383.797884     | [DISPATCH] Task Activity_2 prende la CPU
2383.797928     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.041000 ms)
2383.798072     | [DISPATCH] Task Activity_2 prende la CPU
2383.798091     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.060000 ms)
2383.798213     | [DISPATCH] Task Activity_2 prende la CPU
2383.798257     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.104000 ms)
2383.798373     | [DISPATCH] Task Activity_2 prende la CPU
2383.798400     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.131000 ms)
2383.798516     | [DISPATCH] Task Activity_2 prende la CPU
2383.798570     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.185000 ms)
2383.798675     | [DISPATCH] Task Activity_2 prende la CPU
2383.798970     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.480000 ms)
2383.799096     | [DISPATCH] Task Activity_2 prende la CPU
2383.799115     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.499000 ms)
2383.799231     | [DISPATCH] Task Activity_2 prende la CPU
2383.799306     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.574000 ms)
2383.799420     | [DISPATCH] Task Activity_2 prende la CPU
2383.799439     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.593000 ms)
2383.799553     | [DISPATCH] Task Activity_2 prende la CPU
2383.799628     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.668000 ms)
2383.799747     | [DISPATCH] Task Activity_2 prende la CPU
2383.799766     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 217.687000 ms)
2383.799889     | [DISPATCH] Task Activity_2 prende la CPU
2383.800944     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 218.742000 ms)
2383.801059     | [DISPATCH] Task Activity_2 prende la CPU
2383.801445     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.128000 ms)
2383.801567     | [DISPATCH] Task Activity_2 prende la CPU
2383.801671     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.232000 ms)
2383.801786     | [DISPATCH] Task Activity_2 prende la CPU
2383.801804     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.250000 ms)
2383.801927     | [DISPATCH] Task Activity_2 prende la CPU
2383.801983     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.306000 ms)
2383.802105     | [DISPATCH] Task Activity_2 prende la CPU
2383.802131     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.332000 ms)
2383.802250     | [DISPATCH] Task Activity_2 prende la CPU
2383.802365     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.447000 ms)
2383.802478     | [DISPATCH] Task Activity_2 prende la CPU
2383.802505     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.474000 ms)
2383.802619     | [DISPATCH] Task Activity_2 prende la CPU
2383.802678     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.533000 ms)
2383.802791     | [DISPATCH] Task Activity_2 prende la CPU
2383.802812     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.554000 ms)
2383.802918     | [DISPATCH] Task Activity_2 prende la CPU
2383.803025     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.661000 ms)
2383.803141     | [DISPATCH] Task Activity_2 prende la CPU
2383.803168     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.688000 ms)
2383.803282     | [DISPATCH] Task Activity_2 prende la CPU
2383.803331     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.737000 ms)
2383.803445     | [DISPATCH] Task Activity_2 prende la CPU
2383.803465     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.757000 ms)
2383.803566     | [DISPATCH] Task Activity_2 prende la CPU
2383.803638     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 219.829000 ms)
2383.803729     | [DISPATCH] Task Activity_2 prende la CPU
2383.804915     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.015000 ms)
2383.805027     | [DISPATCH] Task Activity_2 prende la CPU
2383.805070     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.058000 ms)
2383.805177     | [DISPATCH] Task Activity_2 prende la CPU
2383.805286     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.167000 ms)
2383.805407     | [DISPATCH] Task Activity_2 prende la CPU
2383.805457     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.217000 ms)
2383.805570     | [DISPATCH] Task Activity_2 prende la CPU
2383.805597     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.244000 ms)
2383.805708     | [DISPATCH] Task Activity_2 prende la CPU
2383.805756     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.292000 ms)
2383.805869     | [DISPATCH] Task Activity_2 prende la CPU
2383.805890     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.313000 ms)
2383.806005     | [DISPATCH] Task Activity_2 prende la CPU
2383.806056     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.364000 ms)
2383.806163     | [DISPATCH] Task Activity_2 prende la CPU
2383.806475     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.676000 ms)
2383.806589     | [DISPATCH] Task Activity_2 prende la CPU
2383.806615     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.702000 ms)
2383.806719     | [DISPATCH] Task Activity_2 prende la CPU
2383.806888     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.871000 ms)
2383.807002     | [DISPATCH] Task Activity_2 prende la CPU
2383.807029     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.898000 ms)
2383.807143     | [DISPATCH] Task Activity_2 prende la CPU
2383.807220     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 221.975000 ms)
2383.807335     | [DISPATCH] Task Activity_2 prende la CPU
2383.807362     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.002000 ms)
2383.807477     | [DISPATCH] Task Activity_2 prende la CPU
2383.807688     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.213000 ms)
2383.807791     | [DISPATCH] Task Activity_2 prende la CPU
2383.807897     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.319000 ms)
2383.808012     | [DISPATCH] Task Activity_2 prende la CPU
2383.808032     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.339000 ms)
2383.808145     | [DISPATCH] Task Activity_2 prende la CPU
2383.808245     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.439000 ms)
2383.808359     | [DISPATCH] Task Activity_2 prende la CPU
2383.808386     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.466000 ms)
2383.808495     | [DISPATCH] Task Activity_2 prende la CPU
2383.808795     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.766000 ms)
2383.808908     | [DISPATCH] Task Activity_2 prende la CPU
2383.808952     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.810000 ms)
2383.809063     | [DISPATCH] Task Activity_2 prende la CPU
2383.809089     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.836000 ms)
2383.809097     | [DISPATCH] Task Activity_2 prende la CPU
2383.809137     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.876000 ms)
2383.809275     | [DISPATCH] Task Activity_2 prende la CPU
2383.809303     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 222.904000 ms)
2383.809410     | [DISPATCH] Task Activity_2 prende la CPU
2383.809558     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 223.052000 ms)
2383.809671     | [DISPATCH] Task Activity_2 prende la CPU
2383.809691     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 223.072000 ms)
2383.809810     | [DISPATCH] Task Activity_2 prende la CPU
2383.809925     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 223.187000 ms)
2383.810038     | [DISPATCH] Task Activity_2 prende la CPU
2383.810065     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 223.214000 ms)
2383.810177     | [DISPATCH] Task Activity_2 prende la CPU
2383.810229     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 223.266000 ms)
2383.810343     | [DISPATCH] Task Activity_2 prende la CPU
2383.810369     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 223.292000 ms)
2383.810475     | [DISPATCH] Task Activity_2 prende la CPU
