
[!] In attesa dello stream /sys/kernel/debug/tracing/trace_pipe...

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
2243.546134     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7882.773000 ms)
2243.546346     | [DISPATCH] Task Activity_1 prende la CPU
2243.546393     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7882.820000 ms)
2243.546552     | [DISPATCH] Task Activity_1 prende la CPU
2243.546599     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7882.867000 ms)
2243.546783     | [DISPATCH] Task Activity_1 prende la CPU
2243.546853     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7882.937000 ms)
2243.547041     | [DISPATCH] Task Activity_1 prende la CPU
2243.547088     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7882.984000 ms)
2243.547252     | [DISPATCH] Task Activity_1 prende la CPU
2243.547299     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.031000 ms)
2243.547434     | [DISPATCH] Task Activity_1 prende la CPU
2243.547604     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.201000 ms)
2243.547785     | [DISPATCH] Task Activity_1 prende la CPU
2243.547896     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.312000 ms)
2243.548073     | [DISPATCH] Task Activity_1 prende la CPU
2243.548121     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.360000 ms)
2243.548312     | [DISPATCH] Task Activity_1 prende la CPU
2243.548449     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.497000 ms)
2243.548609     | [DISPATCH] Task Activity_1 prende la CPU
2243.548657     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.545000 ms)
2243.548840     | [DISPATCH] Task Activity_1 prende la CPU
2243.549034     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.739000 ms)
2243.549196     | [DISPATCH] Task Activity_1 prende la CPU
2243.549244     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.787000 ms)
2243.549446     | [DISPATCH] Task Activity_1 prende la CPU
2243.549580     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.921000 ms)
2243.549750     | [DISPATCH] Task Activity_1 prende la CPU
2243.549798     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7883.969000 ms)
2243.549977     | [DISPATCH] Task Activity_1 prende la CPU
2243.550566     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7884.558000 ms)
2243.550731     | [DISPATCH] Task Activity_1 prende la CPU
2243.550779     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7884.606000 ms)
2243.550963     | [DISPATCH] Task Activity_1 prende la CPU
2243.551073     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7884.716000 ms)
2243.551233     | [DISPATCH] Task Activity_1 prende la CPU
2243.551287     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7884.770000 ms)
2243.551451     | [DISPATCH] Task Activity_1 prende la CPU
2243.552550     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7885.869000 ms)
2243.552688     | [DISPATCH] Task Activity_1 prende la CPU
2243.555071     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7888.252000 ms)
2243.555237     | [DISPATCH] Task Activity_1 prende la CPU
2243.555291     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7888.306000 ms)
2243.555453     | [DISPATCH] Task Activity_1 prende la CPU
2243.555654     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7888.507000 ms)
2243.555817     | [DISPATCH] Task Activity_1 prende la CPU
2243.555866     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7888.556000 ms)
2243.556030     | [DISPATCH] Task Activity_1 prende la CPU
2243.557070     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7889.596000 ms)
2243.557223     | [DISPATCH] Task Activity_1 prende la CPU
2243.557297     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 7592.062000 ms)
2243.557342     | [DISPATCH] Task Activity_2 prende la CPU
2243.596843     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 7929.216000 ms)
2243.597158     | [DISPATCH] Task Activity_1 prende la CPU
2243.699839     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8031.897000 ms)
2243.700164     | [DISPATCH] Task Activity_1 prende la CPU
2243.801631     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8133.364000 ms)
2243.801946     | [DISPATCH] Task Activity_1 prende la CPU
2243.849390     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 7884.110000 ms)
2243.849400     | [DISPATCH] Task Activity_2 prende la CPU
2243.849446     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 7884.156000 ms)
2243.925344     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8256.762000 ms)
2243.925362     | [DISPATCH] Task Activity_1 prende la CPU
2244.007149     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8338.549000 ms)
2244.007488     | [DISPATCH] Task Activity_1 prende la CPU
2244.108832     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8439.893000 ms)
2244.109078     | [DISPATCH] Task Activity_1 prende la CPU
2244.181386     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8512.201000 ms)
2244.181456     | [DISPATCH] Task Activity_1 prende la CPU
2244.207565     | [DISPATCH] Task Activity_2 prende la CPU
2244.245398     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8576.143000 ms)
2244.245417     | [DISPATCH] Task Activity_1 prende la CPU
2244.247247     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8577.973000 ms)
2244.247313     | [DISPATCH] Task Activity_1 prende la CPU
2244.272081     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8602.741000 ms)
2244.272290     | [DISPATCH] Task Activity_1 prende la CPU
2244.272710     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8603.161000 ms)
2244.272900     | [DISPATCH] Task Activity_1 prende la CPU
2244.300411     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8630.672000 ms)
2244.300701     | [DISPATCH] Task Activity_1 prende la CPU
2244.313665     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8643.636000 ms)
2244.313983     | [DISPATCH] Task Activity_1 prende la CPU
2244.359063     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8688.716000 ms)
2244.359255     | [DISPATCH] Task Activity_1 prende la CPU
2244.373419     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8702.880000 ms)
2244.373439     | [DISPATCH] Task Activity_1 prende la CPU
2244.416558     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8745.999000 ms)
2244.416907     | [DISPATCH] Task Activity_1 prende la CPU
2244.437429     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8766.521000 ms)
2244.437445     | [DISPATCH] Task Activity_1 prende la CPU
2244.440842     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8769.918000 ms)
2244.441139     | [DISPATCH] Task Activity_1 prende la CPU
2244.504521     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8833.300000 ms)
2244.504525     | [DISPATCH] Task Activity_1 prende la CPU
2244.507524     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8184.115000 ms)
2244.507530     | [DISPATCH] Task Activity_2 prende la CPU
2244.523251     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8852.026000 ms)
2244.523556     | [DISPATCH] Task Activity_1 prende la CPU
2244.544228     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8872.698000 ms)
2244.544416     | [DISPATCH] Task Activity_1 prende la CPU
2244.545551     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8873.833000 ms)
2244.545699     | [DISPATCH] Task Activity_1 prende la CPU
2244.545906     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.040000 ms)
2244.546072     | [DISPATCH] Task Activity_1 prende la CPU
2244.546121     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.089000 ms)
2244.546288     | [DISPATCH] Task Activity_1 prende la CPU
2244.546428     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.229000 ms)
2244.546640     | [DISPATCH] Task Activity_1 prende la CPU
2244.546711     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.300000 ms)
2244.546864     | [DISPATCH] Task Activity_1 prende la CPU
2244.546905     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.341000 ms)
2244.547106     | [DISPATCH] Task Activity_1 prende la CPU
2244.547180     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.415000 ms)
2244.547336     | [DISPATCH] Task Activity_1 prende la CPU
2244.547383     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.462000 ms)
2244.547588     | [DISPATCH] Task Activity_1 prende la CPU
2244.547654     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.528000 ms)
2244.547793     | [DISPATCH] Task Activity_1 prende la CPU
2244.548055     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.790000 ms)
2244.548205     | [DISPATCH] Task Activity_1 prende la CPU
2244.548253     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.838000 ms)
2244.548411     | [DISPATCH] Task Activity_1 prende la CPU
2244.548547     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8874.974000 ms)
2244.548684     | [DISPATCH] Task Activity_1 prende la CPU
2244.548730     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.020000 ms)
2244.548869     | [DISPATCH] Task Activity_1 prende la CPU
2244.549004     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.155000 ms)
2244.549171     | [DISPATCH] Task Activity_1 prende la CPU
2244.549220     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.204000 ms)
2244.549378     | [DISPATCH] Task Activity_1 prende la CPU
2244.549643     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.469000 ms)
2244.549791     | [DISPATCH] Task Activity_1 prende la CPU
2244.549837     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.515000 ms)
2244.549987     | [DISPATCH] Task Activity_1 prende la CPU
2244.550006     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.534000 ms)
2244.550112     | [DISPATCH] Task Activity_1 prende la CPU
2244.550353     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.775000 ms)
2244.550554     | [DISPATCH] Task Activity_1 prende la CPU
2244.550601     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.822000 ms)
2244.550753     | [DISPATCH] Task Activity_1 prende la CPU
2244.550889     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8875.958000 ms)
2244.551039     | [DISPATCH] Task Activity_1 prende la CPU
2244.551087     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8876.006000 ms)
2244.551248     | [DISPATCH] Task Activity_1 prende la CPU
2244.551469     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8876.227000 ms)
2244.551628     | [DISPATCH] Task Activity_1 prende la CPU
2244.551675     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8876.274000 ms)
2244.551835     | [DISPATCH] Task Activity_1 prende la CPU
2244.551946     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8876.385000 ms)
2244.552106     | [DISPATCH] Task Activity_1 prende la CPU
2244.552152     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8876.431000 ms)
2244.552308     | [DISPATCH] Task Activity_1 prende la CPU
2244.552356     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8876.479000 ms)
2244.552516     | [DISPATCH] Task Activity_1 prende la CPU
2244.553470     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.433000 ms)
2244.553629     | [DISPATCH] Task Activity_1 prende la CPU
2244.553676     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.480000 ms)
2244.553883     | [DISPATCH] Task Activity_1 prende la CPU
2244.553930     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.527000 ms)
2244.554091     | [DISPATCH] Task Activity_1 prende la CPU
2244.554139     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.575000 ms)
2244.554328     | [DISPATCH] Task Activity_1 prende la CPU
2244.554398     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.645000 ms)
2244.554580     | [DISPATCH] Task Activity_1 prende la CPU
2244.554627     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.692000 ms)
2244.554812     | [DISPATCH] Task Activity_1 prende la CPU
2244.555000     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.880000 ms)
2244.555192     | [DISPATCH] Task Activity_1 prende la CPU
2244.555239     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.927000 ms)
2244.555402     | [DISPATCH] Task Activity_1 prende la CPU
2244.555454     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8877.979000 ms)
2244.555625     | [DISPATCH] Task Activity_1 prende la CPU
2244.555821     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8878.175000 ms)
2244.555984     | [DISPATCH] Task Activity_1 prende la CPU
2244.556031     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8878.222000 ms)
2244.556206     | [DISPATCH] Task Activity_1 prende la CPU
2244.556401     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8878.417000 ms)
2244.556586     | [DISPATCH] Task Activity_1 prende la CPU
2244.556633     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8878.464000 ms)
2244.556808     | [DISPATCH] Task Activity_1 prende la CPU
2244.557037     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8878.693000 ms)
2244.557193     | [DISPATCH] Task Activity_1 prende la CPU
2244.557241     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8878.741000 ms)
2244.557411     | [DISPATCH] Task Activity_1 prende la CPU
2244.557591     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8878.921000 ms)
2244.557749     | [DISPATCH] Task Activity_1 prende la CPU
2244.557796     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8878.968000 ms)
2244.557957     | [DISPATCH] Task Activity_1 prende la CPU
2244.558206     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.217000 ms)
2244.558377     | [DISPATCH] Task Activity_1 prende la CPU
2244.558441     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.281000 ms)
2244.558597     | [DISPATCH] Task Activity_1 prende la CPU
2244.558645     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.329000 ms)
2244.558815     | [DISPATCH] Task Activity_1 prende la CPU
2244.558883     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.397000 ms)
2244.559041     | [DISPATCH] Task Activity_1 prende la CPU
2244.559109     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.465000 ms)
2244.559272     | [DISPATCH] Task Activity_1 prende la CPU
2244.559341     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.534000 ms)
2244.559497     | [DISPATCH] Task Activity_1 prende la CPU
2244.559731     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.768000 ms)
2244.559889     | [DISPATCH] Task Activity_1 prende la CPU
2244.559936     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.815000 ms)
2244.560103     | [DISPATCH] Task Activity_1 prende la CPU
2244.560177     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.889000 ms)
2244.560337     | [DISPATCH] Task Activity_1 prende la CPU
2244.560384     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.936000 ms)
2244.560593     | [DISPATCH] Task Activity_1 prende la CPU
2244.560640     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8879.983000 ms)
2244.560797     | [DISPATCH] Task Activity_1 prende la CPU
2244.560844     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.030000 ms)
2244.560998     | [DISPATCH] Task Activity_1 prende la CPU
2244.561160     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.192000 ms)
2244.561302     | [DISPATCH] Task Activity_1 prende la CPU
2244.561349     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.239000 ms)
2244.561523     | [DISPATCH] Task Activity_1 prende la CPU
2244.561570     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.286000 ms)
2244.561728     | [DISPATCH] Task Activity_1 prende la CPU
2244.561776     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.334000 ms)
2244.561908     | [DISPATCH] Task Activity_1 prende la CPU
2244.562050     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.476000 ms)
2244.562218     | [DISPATCH] Task Activity_1 prende la CPU
2244.562343     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.601000 ms)
2244.562541     | [DISPATCH] Task Activity_1 prende la CPU
2244.562580     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.640000 ms)
2244.562734     | [DISPATCH] Task Activity_1 prende la CPU
2244.562782     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.688000 ms)
2244.562978     | [DISPATCH] Task Activity_1 prende la CPU
2244.563026     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.736000 ms)
2244.563185     | [DISPATCH] Task Activity_1 prende la CPU
2244.563233     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.784000 ms)
2244.563399     | [DISPATCH] Task Activity_1 prende la CPU
2244.563472     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8880.857000 ms)
2244.563674     | [DISPATCH] Task Activity_1 prende la CPU
2244.564203     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8881.386000 ms)
2244.564366     | [DISPATCH] Task Activity_1 prende la CPU
2244.564413     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8881.433000 ms)
2244.564618     | [DISPATCH] Task Activity_1 prende la CPU
2244.564805     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8881.620000 ms)
2244.564968     | [DISPATCH] Task Activity_1 prende la CPU
2244.565016     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8881.668000 ms)
2244.565203     | [DISPATCH] Task Activity_1 prende la CPU
2244.565363     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8881.828000 ms)
2244.565543     | [DISPATCH] Task Activity_1 prende la CPU
2244.565590     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8881.875000 ms)
2244.565753     | [DISPATCH] Task Activity_1 prende la CPU
2244.565927     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8882.049000 ms)
2244.566087     | [DISPATCH] Task Activity_1 prende la CPU
2244.566134     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8882.096000 ms)
2244.566301     | [DISPATCH] Task Activity_1 prende la CPU
2244.566551     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8882.346000 ms)
2244.566716     | [DISPATCH] Task Activity_1 prende la CPU
2244.566763     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8882.393000 ms)
2244.566928     | [DISPATCH] Task Activity_1 prende la CPU
2244.568545     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8884.010000 ms)
2244.568686     | [DISPATCH] Task Activity_1 prende la CPU
2244.569097     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8884.421000 ms)
2244.569255     | [DISPATCH] Task Activity_1 prende la CPU
2244.569302     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8884.468000 ms)
2244.569490     | [DISPATCH] Task Activity_1 prende la CPU
2244.569625     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8884.603000 ms)
2244.569784     | [DISPATCH] Task Activity_1 prende la CPU
2244.569832     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8884.651000 ms)
2244.570001     | [DISPATCH] Task Activity_1 prende la CPU
2244.571082     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8885.732000 ms)
2244.571213     | [DISPATCH] Task Activity_1 prende la CPU
2244.620849     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8935.368000 ms)
2244.621163     | [DISPATCH] Task Activity_1 prende la CPU
2244.629464     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 8943.669000 ms)
2244.629482     | [DISPATCH] Task Activity_1 prende la CPU
2244.793611     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9107.798000 ms)
2244.838414     | [DISPATCH] Task Activity_1 prende la CPU
2244.838464     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9107.848000 ms)
2244.838471     | [DISPATCH] Task Activity_1 prende la CPU
2244.838495     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9107.872000 ms)
2244.838500     | [DISPATCH] Task Activity_1 prende la CPU
2244.838506     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9107.878000 ms)
2244.838510     | [DISPATCH] Task Activity_1 prende la CPU
2244.838518     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9107.886000 ms)
2244.838523     | [DISPATCH] Task Activity_1 prende la CPU
2244.838528     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9107.891000 ms)
2244.838533     | [DISPATCH] Task Activity_1 prende la CPU
2244.838539     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9107.897000 ms)
2244.838544     | [DISPATCH] Task Activity_1 prende la CPU
2244.838551     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9107.904000 ms)
2245.157562     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8834.147000 ms)
2245.157597     | [DISPATCH] Task Activity_2 prende la CPU
2245.206564     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8883.114000 ms)
2245.206582     | [DISPATCH] Task Activity_2 prende la CPU
2245.220156     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 8896.688000 ms)
2245.220184     | [DISPATCH] Task Activity_2 prende la CPU
2245.334584     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 9011.088000 ms)
2245.334605     | [DISPATCH] Task Activity_2 prende la CPU
2245.426003     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 9102.486000 ms)
2245.426014     | [DISPATCH] Task Activity_2 prende la CPU
2245.426048     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 9102.520000 ms)
2245.807489     | [DISPATCH] Task Activity_1 prende la CPU
2245.807836     | [DISPATCH] Task Activity_2 prende la CPU
2245.849674     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9150.089000 ms)
2245.850003     | [DISPATCH] Task Activity_1 prende la CPU
2246.054472     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9354.558000 ms)
2246.054777     | [DISPATCH] Task Activity_1 prende la CPU
2246.101847     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9401.628000 ms)
2246.101942     | [DISPATCH] Task Activity_1 prende la CPU
2246.102258     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9401.944000 ms)
2246.102534     | [DISPATCH] Task Activity_1 prende la CPU
2246.102760     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9402.170000 ms)
2246.102992     | [DISPATCH] Task Activity_1 prende la CPU
2246.112735     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9411.913000 ms)
2246.112985     | [DISPATCH] Task Activity_1 prende la CPU
2246.142231     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9441.159000 ms)
2246.142519     | [DISPATCH] Task Activity_1 prende la CPU
2246.164511     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9463.151000 ms)
2246.164819     | [DISPATCH] Task Activity_1 prende la CPU
2246.231087     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9529.419000 ms)
2246.231153     | [DISPATCH] Task Activity_1 prende la CPU
2246.231602     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9529.868000 ms)
2246.232067     | [DISPATCH] Task Activity_1 prende la CPU
2246.251826     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9549.627000 ms)
2246.252122     | [DISPATCH] Task Activity_1 prende la CPU
2246.252216     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9549.721000 ms)
2246.252483     | [DISPATCH] Task Activity_1 prende la CPU
2246.259286     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9556.524000 ms)
2246.259608     | [DISPATCH] Task Activity_1 prende la CPU
2246.318722     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9615.638000 ms)
2246.318824     | [DISPATCH] Task Activity_1 prende la CPU
2246.319101     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9615.915000 ms)
2246.319327     | [DISPATCH] Task Activity_1 prende la CPU
2246.326656     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9623.244000 ms)
2246.326906     | [DISPATCH] Task Activity_1 prende la CPU
2246.359161     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9655.499000 ms)
