
[!] In attesa dello stream /sys/kernel/debug/tracing/trace_pipe...

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
1617.392917     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.226 ms)
1617.393003     | [DISPATCH] Task Activity_1 prende la CPU
1617.393010     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.233 ms)
1617.393094     | [DISPATCH] Task Activity_1 prende la CPU
1617.393104     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.243 ms)
1617.393184     | [DISPATCH] Task Activity_1 prende la CPU
1617.393192     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.251 ms)
1617.393270     | [DISPATCH] Task Activity_1 prende la CPU
1617.393280     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.261 ms)
1617.393361     | [DISPATCH] Task Activity_1 prende la CPU
1617.393367     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.267 ms)
1617.393446     | [DISPATCH] Task Activity_1 prende la CPU
1617.393456     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.277 ms)
1617.393535     | [DISPATCH] Task Activity_1 prende la CPU
1617.393541     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.283 ms)
1617.393621     | [DISPATCH] Task Activity_1 prende la CPU
1617.393628     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.290 ms)
1617.393708     | [DISPATCH] Task Activity_1 prende la CPU
1617.393737     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.319 ms)
1617.442539     | [DISPATCH] Task Activity_2 prende la CPU
1618.242946     | [DISPATCH] Task Activity_1 prende la CPU
1618.331580     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15190.953 ms)
1618.331838     | [DISPATCH] Task Activity_1 prende la CPU
1618.392555     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 16088.124 ms)
1618.392658     | [DISPATCH] Task Activity_2 prende la CPU
1618.433971     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15293.086 ms)
1618.434314     | [DISPATCH] Task Activity_1 prende la CPU
1618.536372     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15395.144 ms)
1618.536678     | [DISPATCH] Task Activity_1 prende la CPU
1618.567539     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 16263.005 ms)
1618.567561     | [DISPATCH] Task Activity_2 prende la CPU
1618.605477     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 16300.921 ms)
1618.617919     | [DISPATCH] Task Activity_2 prende la CPU
1618.618008     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 16301.010 ms)
1618.680867     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15539.333 ms)
1618.680944     | [DISPATCH] Task Activity_1 prende la CPU
1618.681411     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15539.800 ms)
1618.681669     | [DISPATCH] Task Activity_1 prende la CPU
1618.681826     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15539.957 ms)
1618.682097     | [DISPATCH] Task Activity_1 prende la CPU
1618.702073     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15559.933 ms)
1618.702383     | [DISPATCH] Task Activity_1 prende la CPU
1618.741171     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15598.721 ms)
1618.741506     | [DISPATCH] Task Activity_1 prende la CPU
1618.824865     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15682.080 ms)
1618.824963     | [DISPATCH] Task Activity_1 prende la CPU
1618.825289     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15682.406 ms)
1618.825574     | [DISPATCH] Task Activity_1 prende la CPU
1618.828097     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15684.929 ms)
1618.828401     | [DISPATCH] Task Activity_1 prende la CPU
1618.828787     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15685.315 ms)
1618.829118     | [DISPATCH] Task Activity_1 prende la CPU
1618.829720     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15685.917 ms)
1618.829799     | [DISPATCH] Task Activity_1 prende la CPU
1618.830104     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15686.222 ms)
1618.830398     | [DISPATCH] Task Activity_1 prende la CPU
1618.833020     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15688.844 ms)
1618.833334     | [DISPATCH] Task Activity_1 prende la CPU
1618.834729     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15690.239 ms)
1618.835019     | [DISPATCH] Task Activity_1 prende la CPU
1618.836477     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15691.697 ms)
1618.837110     | [DISPATCH] Task Activity_1 prende la CPU
1618.837124     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15691.711 ms)
1618.837406     | [DISPATCH] Task Activity_1 prende la CPU
1618.843564     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15697.869 ms)
1618.843867     | [DISPATCH] Task Activity_1 prende la CPU
1618.844645     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15698.647 ms)
1618.844727     | [DISPATCH] Task Activity_1 prende la CPU
1618.845138     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15699.058 ms)
1618.845409     | [DISPATCH] Task Activity_1 prende la CPU
1618.852011     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15705.660 ms)
1618.852345     | [DISPATCH] Task Activity_1 prende la CPU
1618.855812     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15709.127 ms)
1618.856094     | [DISPATCH] Task Activity_1 prende la CPU
1618.856231     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15709.264 ms)
1618.856509     | [DISPATCH] Task Activity_1 prende la CPU
1618.856977     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15709.732 ms)
1618.857245     | [DISPATCH] Task Activity_1 prende la CPU
1618.857535     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15710.022 ms)
1618.857802     | [DISPATCH] Task Activity_1 prende la CPU
1618.857897     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15710.117 ms)
1618.858763     | [DISPATCH] Task Activity_1 prende la CPU
1618.858961     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15710.315 ms)
1618.859242     | [DISPATCH] Task Activity_1 prende la CPU
1618.859367     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15710.440 ms)
1618.859636     | [DISPATCH] Task Activity_1 prende la CPU
1618.860392     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15711.196 ms)
1618.860477     | [DISPATCH] Task Activity_1 prende la CPU
1618.860890     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15711.609 ms)
1618.860984     | [DISPATCH] Task Activity_1 prende la CPU
1618.861390     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15712.015 ms)
1618.861463     | [DISPATCH] Task Activity_1 prende la CPU
1618.861471     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15712.023 ms)
1618.861757     | [DISPATCH] Task Activity_1 prende la CPU
1618.861885     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15712.151 ms)
1618.862154     | [DISPATCH] Task Activity_1 prende la CPU
1618.865162     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15715.159 ms)
1618.865356     | [DISPATCH] Task Activity_1 prende la CPU
1618.879863     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15729.666 ms)
1618.879952     | [DISPATCH] Task Activity_1 prende la CPU
1618.880246     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15729.960 ms)
1618.880522     | [DISPATCH] Task Activity_1 prende la CPU
1618.900533     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15749.971 ms)
1618.900828     | [DISPATCH] Task Activity_1 prende la CPU
1618.945978     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15795.121 ms)
1618.946304     | [DISPATCH] Task Activity_1 prende la CPU
1618.946795     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15795.612 ms)
1618.947073     | [DISPATCH] Task Activity_1 prende la CPU
1618.966472     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15815.011 ms)
1618.966760     | [DISPATCH] Task Activity_1 prende la CPU
1619.043915     | [DISPATCH] Task Activity_2 prende la CPU
1619.048402     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15896.653 ms)
1619.048723     | [DISPATCH] Task Activity_1 prende la CPU
1619.049213     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15897.143 ms)
1619.049490     | [DISPATCH] Task Activity_1 prende la CPU
1619.049655     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15897.308 ms)
1619.049927     | [DISPATCH] Task Activity_1 prende la CPU
1619.050376     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15897.757 ms)
1619.050631     | [DISPATCH] Task Activity_1 prende la CPU
1619.051670     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15898.796 ms)
1619.051897     | [DISPATCH] Task Activity_1 prende la CPU
1619.052983     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15899.882 ms)
1619.053968     | [DISPATCH] Task Activity_1 prende la CPU
1619.054398     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15900.312 ms)
1619.054675     | [DISPATCH] Task Activity_1 prende la CPU
1619.054808     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15900.445 ms)
1619.055073     | [DISPATCH] Task Activity_1 prende la CPU
1619.055939     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15901.311 ms)
1619.056210     | [DISPATCH] Task Activity_1 prende la CPU
1619.057100     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15902.201 ms)
1619.057377     | [DISPATCH] Task Activity_1 prende la CPU
1619.058144     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15902.968 ms)
1619.059197     | [DISPATCH] Task Activity_1 prende la CPU
1619.059285     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15903.056 ms)
1619.059568     | [DISPATCH] Task Activity_1 prende la CPU
1619.059949     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15903.437 ms)
1619.061263     | [DISPATCH] Task Activity_1 prende la CPU
1619.061323     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15903.497 ms)
1619.061530     | [DISPATCH] Task Activity_1 prende la CPU
1619.061612     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15903.579 ms)
1619.061884     | [DISPATCH] Task Activity_1 prende la CPU
1619.067815     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15909.510 ms)
1619.068362     | [DISPATCH] Task Activity_1 prende la CPU
1619.088552     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15929.700 ms)
1619.088791     | [DISPATCH] Task Activity_1 prende la CPU
1619.150765     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15991.674 ms)
1619.151078     | [DISPATCH] Task Activity_1 prende la CPU
1619.192244     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16032.840 ms)
1619.192268     | [DISPATCH] Task Activity_1 prende la CPU
1619.253194     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16093.766 ms)
1619.253509     | [DISPATCH] Task Activity_1 prende la CPU
1619.355577     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16195.834 ms)
1619.355871     | [DISPATCH] Task Activity_1 prende la CPU
1619.458003     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16297.966 ms)
1619.458360     | [DISPATCH] Task Activity_1 prende la CPU
1619.560388     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16399.994 ms)
1619.560721     | [DISPATCH] Task Activity_1 prende la CPU
1619.662803     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16502.076 ms)
1619.663147     | [DISPATCH] Task Activity_1 prende la CPU
1619.765215     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16604.144 ms)
1619.765540     | [DISPATCH] Task Activity_1 prende la CPU
1619.867585     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16706.189 ms)
1619.867895     | [DISPATCH] Task Activity_1 prende la CPU
1619.969995     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16808.289 ms)
1619.970302     | [DISPATCH] Task Activity_1 prende la CPU
1619.993865     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 17250.960 ms)
1619.993934     | [DISPATCH] Task Activity_2 prende la CPU
1620.072404     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16910.391 ms)
1620.072738     | [DISPATCH] Task Activity_1 prende la CPU
1620.098830     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16936.483 ms)
1620.098949     | [DISPATCH] Task Activity_1 prende la CPU
1620.099042     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16936.576 ms)
1620.099118     | [DISPATCH] Task Activity_1 prende la CPU
1620.099197     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16936.655 ms)
1620.099503     | [DISPATCH] Task Activity_1 prende la CPU
1620.099801     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16936.953 ms)
1620.100082     | [DISPATCH] Task Activity_1 prende la CPU
1620.105812     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16942.683 ms)
1620.106428     | [DISPATCH] Task Activity_1 prende la CPU
1620.139038     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16975.293 ms)
1620.139328     | [DISPATCH] Task Activity_1 prende la CPU
1620.155573     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 16991.538 ms)
1620.155592     | [DISPATCH] Task Activity_1 prende la CPU
1620.168580     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 17425.606 ms)
1620.168601     | [DISPATCH] Task Activity_2 prende la CPU
1620.169584     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17005.530 ms)
1620.169652     | [DISPATCH] Task Activity_1 prende la CPU
1620.170605     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17006.483 ms)
1620.170717     | [DISPATCH] Task Activity_1 prende la CPU
1620.179574     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17015.340 ms)
1620.179921     | [DISPATCH] Task Activity_1 prende la CPU
1620.200816     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17036.235 ms)
1620.201033     | [DISPATCH] Task Activity_1 prende la CPU
1620.201901     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17037.103 ms)
1620.202133     | [DISPATCH] Task Activity_1 prende la CPU
1620.277219     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17112.189 ms)
1620.277566     | [DISPATCH] Task Activity_1 prende la CPU
1620.278017     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17112.640 ms)
1620.278321     | [DISPATCH] Task Activity_1 prende la CPU
1620.278468     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17112.787 ms)
1620.278767     | [DISPATCH] Task Activity_1 prende la CPU
1620.279221     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17113.241 ms)
1620.279564     | [DISPATCH] Task Activity_1 prende la CPU
1620.279996     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17113.673 ms)
1620.280077     | [DISPATCH] Task Activity_1 prende la CPU
1620.280383     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17113.979 ms)
1620.280643     | [DISPATCH] Task Activity_1 prende la CPU
1620.286177     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17119.513 ms)
1620.286534     | [DISPATCH] Task Activity_1 prende la CPU
1620.296654     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 17553.659 ms)
1620.296672     | [DISPATCH] Task Activity_2 prende la CPU
1620.317379     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17150.358 ms)
1620.317677     | [DISPATCH] Task Activity_1 prende la CPU
1620.349784     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 17606.771 ms)
1620.349793     | [DISPATCH] Task Activity_2 prende la CPU
1620.349814     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 17606.792 ms)
1620.379615     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17212.296 ms)
1620.379988     | [DISPATCH] Task Activity_1 prende la CPU
1620.427819     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17260.127 ms)
1620.427827     | [DISPATCH] Task Activity_1 prende la CPU
1620.482016     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17314.316 ms)
1620.482324     | [DISPATCH] Task Activity_1 prende la CPU
1620.584395     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17416.387 ms)
1620.584699     | [DISPATCH] Task Activity_1 prende la CPU
1620.644617     | [DISPATCH] Task Activity_2 prende la CPU
1620.686903     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17518.591 ms)
1620.687244     | [DISPATCH] Task Activity_1 prende la CPU
1620.789219     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17620.566 ms)
1620.789548     | [DISPATCH] Task Activity_1 prende la CPU
1620.823159     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17654.177 ms)
1620.823249     | [DISPATCH] Task Activity_1 prende la CPU
1620.823563     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17654.491 ms)
1620.823859     | [DISPATCH] Task Activity_1 prende la CPU
1620.823945     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17654.577 ms)
1620.824261     | [DISPATCH] Task Activity_1 prende la CPU
1620.824681     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17654.997 ms)
1620.825196     | [DISPATCH] Task Activity_1 prende la CPU
1620.826704     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17656.505 ms)
1620.826782     | [DISPATCH] Task Activity_1 prende la CPU
1620.827114     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17656.837 ms)
1620.827418     | [DISPATCH] Task Activity_1 prende la CPU
1620.837588     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17667.007 ms)
1620.838020     | [DISPATCH] Task Activity_1 prende la CPU
1620.838039     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17667.026 ms)
1620.838117     | [DISPATCH] Task Activity_1 prende la CPU
1620.838478     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17667.387 ms)
1620.838780     | [DISPATCH] Task Activity_1 prende la CPU
1620.840105     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17668.712 ms)
1620.840184     | [DISPATCH] Task Activity_1 prende la CPU
1620.840678     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17669.206 ms)
1620.840964     | [DISPATCH] Task Activity_1 prende la CPU
1620.843819     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17672.061 ms)
1620.844126     | [DISPATCH] Task Activity_1 prende la CPU
1620.866171     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17694.106 ms)
1620.866258     | [DISPATCH] Task Activity_1 prende la CPU
1620.866579     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17694.427 ms)
1620.866858     | [DISPATCH] Task Activity_1 prende la CPU
1620.880434     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17708.003 ms)
1620.880469     | [DISPATCH] Task Activity_1 prende la CPU
1620.880530     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17708.064 ms)
1621.594644     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 18556.819 ms)
1621.594747     | [DISPATCH] Task Activity_2 prende la CPU
1621.705543     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 18667.615 ms)
1621.705565     | [DISPATCH] Task Activity_2 prende la CPU
1621.845254     | [DISPATCH] Task Activity_1 prende la CPU
1621.915655     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17778.465 ms)
1621.915994     | [DISPATCH] Task Activity_1 prende la CPU
1621.916517     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 18878.567 ms)
1621.916545     | [DISPATCH] Task Activity_2 prende la CPU
1621.916559     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 18878.581 ms)
1621.916570     | [DISPATCH] Task Activity_2 prende la CPU
1621.916592     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 18878.603 ms)
1622.018037     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17880.508 ms)
1622.018355     | [DISPATCH] Task Activity_1 prende la CPU
1622.120419     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 17982.572 ms)
1622.120670     | [DISPATCH] Task Activity_1 prende la CPU
1622.156009     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18017.911 ms)
1622.156093     | [DISPATCH] Task Activity_1 prende la CPU
1622.156667     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18018.485 ms)
1622.156912     | [DISPATCH] Task Activity_1 prende la CPU
1622.180726     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18042.299 ms)
1622.180960     | [DISPATCH] Task Activity_1 prende la CPU
1622.181378     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18042.717 ms)
1622.181655     | [DISPATCH] Task Activity_1 prende la CPU
1622.223050     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18084.112 ms)
1622.223378     | [DISPATCH] Task Activity_1 prende la CPU
1622.244272     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18105.006 ms)
1622.244440     | [DISPATCH] Task Activity_1 prende la CPU
1622.244486     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18105.052 ms)
1622.244670     | [DISPATCH] Task Activity_1 prende la CPU
1622.245627     | [DISPATCH] Task Activity_2 prende la CPU
1622.246227     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18106.609 ms)
1622.246359     | [DISPATCH] Task Activity_1 prende la CPU
1622.325925     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18186.175 ms)
1622.326228     | [DISPATCH] Task Activity_1 prende la CPU
1622.427664     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18287.611 ms)
1622.427999     | [DISPATCH] Task Activity_1 prende la CPU
1622.530033     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18389.645 ms)
1622.530345     | [DISPATCH] Task Activity_1 prende la CPU
1622.565894     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18425.194 ms)
1622.565971     | [DISPATCH] Task Activity_1 prende la CPU
1622.568477     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18427.700 ms)
1622.568587     | [DISPATCH] Task Activity_1 prende la CPU
1622.568660     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18427.773 ms)
1622.568735     | [DISPATCH] Task Activity_1 prende la CPU
1622.569376     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18428.414 ms)
1622.569661     | [DISPATCH] Task Activity_1 prende la CPU
1622.569927     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18428.680 ms)
1622.570209     | [DISPATCH] Task Activity_1 prende la CPU
1622.570554     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18429.025 ms)
1622.570831     | [DISPATCH] Task Activity_1 prende la CPU
1622.571058     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18429.252 ms)
1622.571291     | [DISPATCH] Task Activity_1 prende la CPU
1622.579128     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18437.089 ms)
1622.579464     | [DISPATCH] Task Activity_1 prende la CPU
1622.580414     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18438.039 ms)
1622.580714     | [DISPATCH] Task Activity_1 prende la CPU
1622.580805     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18438.130 ms)
1622.581108     | [DISPATCH] Task Activity_1 prende la CPU
1622.608801     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18465.823 ms)
1622.609103     | [DISPATCH] Task Activity_1 prende la CPU
1622.631031     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18487.751 ms)
1622.631124     | [DISPATCH] Task Activity_1 prende la CPU
1622.633765     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18490.392 ms)
1622.634034     | [DISPATCH] Task Activity_1 prende la CPU
1622.634156     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18490.514 ms)
1622.634451     | [DISPATCH] Task Activity_1 prende la CPU
1622.635661     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18491.724 ms)
1622.635991     | [DISPATCH] Task Activity_1 prende la CPU
1622.641787     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18497.520 ms)
1622.641872     | [DISPATCH] Task Activity_1 prende la CPU
1622.642260     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18497.908 ms)
1622.642494     | [DISPATCH] Task Activity_1 prende la CPU
1622.651672     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 18507.086 ms)
1622.651958     | [DISPATCH] Task Activity_1 prende la CPU
